complaint_id,text_description,issue_type,department,priority,latitude,longitude,status,created_time,created_date
COMP_00209,Power outage in Jayanagar for 10 days,electricity,BESCOM,Critical,12.94682818,77.55690056,In Progress,04:08:11,2091-06-24
COMP_00210,Garbage not collected at MG Road for 1 days,garbage,BBMP Sanitation,High,13.00754798,77.51236892,Pending,04:17:05,2024-11-16
COMP_00211,Electric pole damaged near Malleshwaram,electricity,BESCOM,Critical,12.90705332,77.56251176,In Progress,22:42:47,2099-10-20
COMP_00212,Multiple cracks on road at Malleshwaram,roads,BBMP Roads,High,13.06235358,77.68171712,In Progress,00:59:35,2115-05-22
COMP_00213,Illegal garbage dumping near MG Road,garbage,BBMP Sanitation,High,13.00060062,77.65630805,In Progress,13:30:40,2034-10-30
COMP_00214,Water leakage reported at Yelahanka,water,BWSSB,High,13.05776134,77.65871923,Pending,20:37:18,2084-12-15
COMP_00215,Multiple cracks on road at Yelahanka,roads,BBMP Roads,High,12.92875697,77.5027041,Pending,23:08:49,2063-09-26
COMP_00216,Water contamination issue at MG Road,water,BWSSB,Critical,12.88736892,77.62660997,In Progress,23:18:46,2112-12-30
COMP_00217,Illegal garbage dumping near Whitefield,garbage,BBMP Sanitation,Medium,13.01747918,77.6596275,In Progress,11:24:00,2060-11-18
COMP_00218,Water leakage reported at Yelahanka,water,BWSSB,High,13.03615752,77.67508758,Pending,08:05:09,2104-11-07
COMP_00219,Water leakage reported at BTM Layout,water,BWSSB,Critical,13.00128812,77.60336026,In Progress,16:56:44,2040-05-23
COMP_00220,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,High,13.07104357,77.63281766,Pending,05:58:18,2053-06-29
COMP_00221,Multiple cracks on road at Indiranagar,roads,BBMP Roads,Medium,12.9935669,77.53883936,In Progress,16:16:41,2023-11-09
COMP_00222,Water contamination issue at Koramangala,water,BWSSB,High,12.90010245,77.62048613,In Progress,00:42:23,2051-08-03
COMP_00223,Broken water pipe flooding street at BTM Layout,water,BWSSB,Critical,12.97057686,77.5536399,Pending,05:04:55,2035-01-25
COMP_00224,Pothole near bus stop at Malleshwaram,roads,BBMP Roads,High,12.93763163,77.55506181,In Progress,07:19:45,2116-05-02
COMP_00225,Electric pole damaged near Malleshwaram,electricity,BESCOM,Critical,12.88445399,77.56951147,In Progress,22:03:42,2070-01-01
COMP_00226,Illegal garbage dumping near MG Road,garbage,BBMP Sanitation,High,13.04676961,77.66083504,Pending,14:05:59,2047-05-28
COMP_00227,Street lights not working at Whitefield,electricity,BESCOM,High,12.90431617,77.52234062,Pending,08:33:25,2022-01-07
COMP_00228,Pothole near bus stop at Malleshwaram,roads,BBMP Roads,High,13.00394611,77.56862958,In Progress,07:45:07,2022-04-03
COMP_00229,Electric pole damaged near MG Road,electricity,BESCOM,Critical,13.02456497,77.63448249,Pending,22:36:19,2082-09-24
COMP_00230,Illegal garbage dumping near Whitefield,garbage,BBMP Sanitation,High,13.00948694,77.61687544,Pending,00:21:25,2062-09-01
COMP_00231,Power outage in Yelahanka for 10 days,electricity,BESCOM,Critical,13.05832103,77.5083295,Pending,18:45:30,2052-10-24
COMP_00232,Illegal garbage dumping near Malleshwaram,garbage,BBMP Sanitation,Medium,12.99169243,77.52931173,Pending,15:21:52,2057-07-23
COMP_00233,No water supply in Whitefield since 1 days,water,BWSSB,Critical,12.99442568,77.59627437,Pending,12:41:22,2054-11-15
COMP_00234,Multiple cracks on road at Jayanagar,roads,BBMP Roads,High,13.0538472,77.68402594,In Progress,17:42:38,2057-05-22
COMP_00235,Road surface damaged at Koramangala,roads,BBMP Roads,High,13.00742759,77.65663589,In Progress,03:46:08,2035-10-04
COMP_00236,Transformer issue reported at Jayanagar,electricity,BESCOM,Critical,12.92723297,77.64575254,Pending,22:47:30,2116-06-12
COMP_00237,Transformer issue reported at Yelahanka,electricity,BESCOM,High,12.91388434,77.64458648,Pending,15:57:05,2102-09-17
COMP_00238,Road surface damaged at MG Road,roads,BBMP Roads,Medium,13.0160207,77.61985407,Pending,10:40:34,2045-01-31
COMP_00239,Road surface damaged at Yelahanka,roads,BBMP Roads,High,13.05635596,77.62854248,In Progress,07:36:12,2090-02-10
COMP_00240,Water contamination issue at Indiranagar,water,BWSSB,High,12.91635573,77.57481453,In Progress,20:27:43,2115-06-08
COMP_00241,Power outage in BTM Layout for 9 days,electricity,BESCOM,High,12.91566645,77.63787211,In Progress,05:44:21,2049-06-14
COMP_00242,Transformer issue reported at Jayanagar,electricity,BESCOM,Critical,12.89300893,77.53031723,Pending,10:44:16,2077-05-20
COMP_00243,Water leakage reported at MG Road,water,BWSSB,High,12.94758798,77.61959404,In Progress,01:26:37,2032-01-15
COMP_00244,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,Medium,13.01518167,77.53382292,In Progress,07:21:43,2064-05-09
COMP_00245,Large pothole near MG Road causing traffic issues,roads,BBMP Roads,High,13.03371676,77.60707141,In Progress,08:13:41,2085-08-05
COMP_00246,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,Medium,13.05160874,77.50635066,Pending,09:15:58,2061-11-19
COMP_00247,Water contamination issue at Malleshwaram,water,BWSSB,High,12.98767559,77.62689008,In Progress,16:11:32,2059-02-23
COMP_00248,Water contamination issue at Malleshwaram,water,BWSSB,Critical,12.96869964,77.52979517,In Progress,11:57:13,2099-05-15
COMP_00249,Road surface damaged at Whitefield,roads,BBMP Roads,High,12.96835323,77.5373358,In Progress,19:06:55,2027-04-14
COMP_00250,Electric pole damaged near Malleshwaram,electricity,BESCOM,Critical,13.05747232,77.51941909,Pending,17:53:36,2060-03-30
COMP_00251,Street lights not working at Koramangala,electricity,BESCOM,Critical,13.02324823,77.67713764,Pending,17:02:59,2081-12-06
COMP_00252,Waste scattered on road at Whitefield,garbage,BBMP Sanitation,High,12.90633344,77.50559589,Pending,22:52:56,2049-04-12
COMP_00253,Large pothole near Koramangala causing traffic issues,roads,BBMP Roads,Medium,13.07010226,77.50690415,Pending,12:11:24,2037-12-17
COMP_00254,Electric pole damaged near BTM Layout,electricity,BESCOM,Critical,12.89442848,77.5204058,Pending,06:19:21,2024-08-09
COMP_00255,No water supply in BTM Layout since 6 days,water,BWSSB,Critical,12.93853805,77.53857531,In Progress,10:02:01,2069-04-16
COMP_00256,Road surface damaged at Malleshwaram,roads,BBMP Roads,Medium,12.99905203,77.65081376,Pending,15:26:43,2106-05-13
COMP_00257,Garbage not collected at Malleshwaram for 5 days,garbage,BBMP Sanitation,High,12.97074917,77.60184326,Pending,05:56:07,2039-07-01
COMP_00258,Garbage not collected at Jayanagar for 10 days,garbage,BBMP Sanitation,Medium,12.90496057,77.55928318,In Progress,17:59:30,2085-09-02
COMP_00259,Street lights not working at Yelahanka,electricity,BESCOM,High,13.04324572,77.62703908,Pending,23:30:36,2025-05-29
COMP_00260,Broken water pipe flooding street at Indiranagar,water,BWSSB,High,13.0092433,77.68115959,In Progress,16:55:28,2062-03-29
COMP_00261,Large pothole near MG Road causing traffic issues,roads,BBMP Roads,Medium,13.05364937,77.67256758,In Progress,10:05:54,2094-01-18
COMP_00262,Garbage not collected at MG Road for 9 days,garbage,BBMP Sanitation,High,12.93087466,77.6935832,Pending,23:50:04,2071-12-18
COMP_00263,Water leakage reported at Malleshwaram,water,BWSSB,Critical,13.02892697,77.63692253,In Progress,16:38:38,2045-02-23
COMP_00264,Electric pole damaged near Indiranagar,electricity,BESCOM,Critical,12.92418619,77.51305578,Pending,08:08:15,2076-06-25
COMP_00265,Pothole near bus stop at Whitefield,roads,BBMP Roads,Medium,13.05725378,77.58193937,In Progress,12:43:56,2111-10-05
COMP_00266,Broken water pipe flooding street at Malleshwaram,water,BWSSB,Critical,13.03818587,77.6509589,Pending,06:35:38,2086-12-06
COMP_00267,Waste scattered on road at Indiranagar,garbage,BBMP Sanitation,High,13.05280204,77.68838788,Pending,12:35:42,2109-04-09
COMP_00268,Street lights not working at Indiranagar,electricity,BESCOM,High,13.01546524,77.54672664,Pending,10:58:02,2024-05-20
COMP_00269,Road surface damaged at Malleshwaram,roads,BBMP Roads,Medium,13.00438614,77.66957327,In Progress,08:44:25,2097-11-22
COMP_00270,Water leakage reported at MG Road,water,BWSSB,High,12.89044314,77.69084541,In Progress,06:17:07,2114-06-20
COMP_00271,Water leakage reported at BTM Layout,water,BWSSB,High,12.91160017,77.53095713,Pending,13:45:06,2101-01-21
COMP_00272,Water contamination issue at BTM Layout,water,BWSSB,High,12.89195802,77.67945478,Pending,03:30:10,2042-06-22
COMP_00273,Waste scattered on road at MG Road,garbage,BBMP Sanitation,High,12.97607613,77.53471984,Pending,16:28:12,2101-03-21
COMP_00274,Power outage in Koramangala for 10 days,electricity,BESCOM,High,12.90511461,77.68613659,Pending,22:53:17,2077-10-14
COMP_00275,Street lights not working at Koramangala,electricity,BESCOM,High,13.06518524,77.5134795,Pending,08:46:50,2111-10-31
COMP_00276,Pothole near bus stop at MG Road,roads,BBMP Roads,Medium,12.87565764,77.64212414,In Progress,03:07:58,2040-09-12
COMP_00277,Street lights not working at Malleshwaram,electricity,BESCOM,Critical,13.01246176,77.6322252,In Progress,21:30:40,2021-05-14
COMP_00278,Water contamination issue at Malleshwaram,water,BWSSB,Critical,12.98000233,77.58469876,In Progress,18:19:13,2022-04-05
COMP_00279,Pothole near bus stop at MG Road,roads,BBMP Roads,Medium,12.91492683,77.56965416,Pending,06:40:05,2035-11-11
COMP_00280,Water leakage reported at Whitefield,water,BWSSB,Critical,12.94823431,77.64079375,In Progress,05:30:50,2074-05-04
COMP_00281,Pothole near bus stop at Malleshwaram,roads,BBMP Roads,Medium,12.8923446,77.51810306,In Progress,18:50:13,2074-12-03
COMP_00282,Electric pole damaged near Whitefield,electricity,BESCOM,Critical,12.94684007,77.49879641,Pending,00:47:10,2090-04-07
COMP_00283,No water supply in MG Road since 7 days,water,BWSSB,Critical,12.93730079,77.60444098,Pending,09:58:50,2108-06-10
COMP_00284,Broken water pipe flooding street at BTM Layout,water,BWSSB,Critical,12.87406673,77.5752879,Pending,05:44:41,2042-12-12
COMP_00285,Water leakage reported at Whitefield,water,BWSSB,High,12.93966278,77.63590847,In Progress,07:47:02,2077-07-03
COMP_00286,Electric pole damaged near Jayanagar,electricity,BESCOM,Critical,12.96440308,77.69153476,Pending,23:15:34,2115-07-23
COMP_00287,Broken water pipe flooding street at Yelahanka,water,BWSSB,High,12.97946129,77.65987911,In Progress,12:06:15,2056-09-20
COMP_00288,Illegal garbage dumping near Yelahanka,garbage,BBMP Sanitation,High,12.92735207,77.59957977,In Progress,09:04:52,2059-08-11
COMP_00289,Broken water pipe flooding street at Whitefield,water,BWSSB,High,12.91678895,77.51163731,In Progress,16:06:19,2080-07-17
COMP_00290,Road surface damaged at Yelahanka,roads,BBMP Roads,Medium,13.00194517,77.67274858,In Progress,17:09:12,2052-03-17
COMP_00291,Broken water pipe flooding street at BTM Layout,water,BWSSB,Critical,13.00800727,77.61050308,Pending,09:29:32,2056-02-29
COMP_00292,Waste scattered on road at Yelahanka,garbage,BBMP Sanitation,High,13.02417845,77.67026273,Pending,12:54:11,2082-06-20
COMP_00293,Power outage in Whitefield for 4 days,electricity,BESCOM,Critical,12.89591629,77.66962982,Pending,16:33:24,2037-01-06
COMP_00294,Water leakage reported at Jayanagar,water,BWSSB,High,13.0307694,77.66536862,Pending,17:16:52,2077-07-08
COMP_00295,Garbage not collected at MG Road for 5 days,garbage,BBMP Sanitation,High,13.04784735,77.5354081,Pending,14:22:41,2058-06-01
COMP_00296,No water supply in Yelahanka since 9 days,water,BWSSB,Critical,12.99701693,77.66724659,Pending,19:39:01,2091-02-02
COMP_00297,Electric pole damaged near Malleshwaram,electricity,BESCOM,Critical,12.91293891,77.56410863,In Progress,23:42:18,2038-12-25
COMP_00298,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,High,12.8796809,77.62425327,In Progress,16:18:07,2075-11-08
COMP_00299,Water contamination issue at Jayanagar,water,BWSSB,High,13.01409507,77.65175827,In Progress,03:40:56,2076-02-29
COMP_00300,Water contamination issue at Jayanagar,water,BWSSB,High,13.05924401,77.56066442,In Progress,17:27:08,2072-08-14
COMP_00301,Multiple cracks on road at MG Road,roads,BBMP Roads,Medium,12.90602238,77.50421099,Pending,21:55:01,2085-08-07
COMP_00302,No water supply in Koramangala since 6 days,water,BWSSB,High,13.04323585,77.51608768,In Progress,11:36:06,2090-10-26
COMP_00303,Pothole near bus stop at Yelahanka,roads,BBMP Roads,High,12.93532941,77.69304141,Pending,18:59:43,2100-07-01
COMP_00304,Power outage in Yelahanka for 1 days,electricity,BESCOM,High,13.05254199,77.57055818,In Progress,17:23:12,2040-06-11
COMP_00305,Electric pole damaged near MG Road,electricity,BESCOM,Critical,12.88450956,77.55869946,Pending,13:18:48,2064-08-07
COMP_00306,No water supply in Yelahanka since 4 days,water,BWSSB,Critical,12.98712618,77.51489492,In Progress,16:54:05,2031-03-25
COMP_00307,Overflowing dustbin at Indiranagar,garbage,BBMP Sanitation,High,12.98224643,77.61389519,Pending,01:49:58,2071-03-01
COMP_00308,Power outage in Koramangala for 9 days,electricity,BESCOM,High,13.05130898,77.51903271,Pending,04:54:08,2101-08-04
COMP_00309,Electric pole damaged near Indiranagar,electricity,BESCOM,High,13.00542228,77.58735564,In Progress,02:15:36,2045-05-04
COMP_00310,Multiple cracks on road at Yelahanka,roads,BBMP Roads,High,13.01721865,77.68870351,Pending,16:51:43,2109-09-10
COMP_00311,Water contamination issue at Jayanagar,water,BWSSB,Critical,13.02744012,77.53320419,Pending,03:04:52,2045-01-24
COMP_00312,Garbage not collected at Indiranagar for 5 days,garbage,BBMP Sanitation,Medium,12.99630325,77.64812789,In Progress,12:43:23,2064-01-24
COMP_00313,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,High,12.91787826,77.58779636,Pending,18:14:16,2085-06-13
COMP_00314,Transformer issue reported at Whitefield,electricity,BESCOM,High,13.02272884,77.65992187,Pending,21:05:02,2093-05-30
COMP_00315,Garbage not collected at MG Road for 3 days,garbage,BBMP Sanitation,High,12.92373442,77.52697969,In Progress,01:55:07,2099-11-16
COMP_00316,No water supply in MG Road since 10 days,water,BWSSB,Critical,12.87428657,77.68726534,Pending,06:51:24,2095-11-29
COMP_00317,Water contamination issue at Whitefield,water,BWSSB,Critical,12.9761986,77.55080602,Pending,20:24:24,2063-04-19
COMP_00318,Transformer issue reported at Indiranagar,electricity,BESCOM,Critical,12.9525171,77.62974641,In Progress,02:00:12,2081-11-30
COMP_00319,Large pothole near Malleshwaram causing traffic issues,roads,BBMP Roads,Medium,12.87510856,77.55146386,In Progress,15:18:17,2077-03-20
COMP_00320,Power outage in Whitefield for 6 days,electricity,BESCOM,Critical,12.98780396,77.57579742,Pending,06:00:03,2021-04-20
COMP_00321,Multiple cracks on road at Jayanagar,roads,BBMP Roads,Medium,13.06270499,77.61834307,Pending,23:24:12,2080-10-12
COMP_00322,Illegal garbage dumping near Malleshwaram,garbage,BBMP Sanitation,High,12.99937343,77.52876644,In Progress,03:37:50,2024-11-02
COMP_00323,No water supply in Koramangala since 2 days,water,BWSSB,Critical,12.94285012,77.55455171,In Progress,22:00:19,2051-02-19
COMP_00324,No water supply in Jayanagar since 3 days,water,BWSSB,Critical,13.03067581,77.51708118,Pending,02:48:11,2070-12-20
COMP_00325,Street lights not working at Jayanagar,electricity,BESCOM,Critical,12.96055057,77.52621369,Pending,04:12:47,2035-05-16
COMP_00326,Electric pole damaged near Jayanagar,electricity,BESCOM,High,13.03697727,77.56607365,In Progress,16:22:56,2112-07-15
COMP_00327,Waste scattered on road at MG Road,garbage,BBMP Sanitation,High,12.92922427,77.61206924,Pending,00:13:45,2027-08-27
COMP_00328,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,High,12.93420668,77.51324695,In Progress,19:42:52,2058-02-17
COMP_00329,Illegal garbage dumping near Malleshwaram,garbage,BBMP Sanitation,Medium,13.02638785,77.60253434,In Progress,23:39:35,2111-01-29
COMP_00330,Power outage in Malleshwaram for 5 days,electricity,BESCOM,High,12.9678999,77.56422935,In Progress,15:46:46,2062-11-14
COMP_00331,Waste scattered on road at BTM Layout,garbage,BBMP Sanitation,Medium,12.99022849,77.65977933,Pending,17:00:10,2042-02-17
COMP_00332,Pothole near bus stop at BTM Layout,roads,BBMP Roads,Medium,12.9319414,77.62116076,In Progress,16:11:55,2114-02-09
COMP_00333,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,High,13.00828229,77.54826747,Pending,01:44:23,2072-09-28
COMP_00334,Waste scattered on road at Yelahanka,garbage,BBMP Sanitation,High,12.9301063,77.49534226,Pending,02:48:25,2032-05-13
COMP_00335,Street lights not working at MG Road,electricity,BESCOM,High,12.88094831,77.5705511,In Progress,23:17:57,2044-10-09
COMP_00336,Overflowing dustbin at Malleshwaram,garbage,BBMP Sanitation,Medium,12.92200278,77.57761866,Pending,07:25:36,2033-10-02
COMP_00337,Water leakage reported at Koramangala,water,BWSSB,High,12.90788259,77.6725041,In Progress,13:27:34,2066-10-16
COMP_00338,No water supply in Yelahanka since 2 days,water,BWSSB,Critical,13.06372948,77.54651521,Pending,20:20:43,2036-02-10
COMP_00339,Water contamination issue at Jayanagar,water,BWSSB,High,12.87906828,77.58525173,Pending,16:24:55,2093-11-05
COMP_00340,Electric pole damaged near Jayanagar,electricity,BESCOM,Critical,12.90237945,77.49928252,Pending,15:52:38,2097-05-03
COMP_00341,Overflowing dustbin at Indiranagar,garbage,BBMP Sanitation,High,12.97758108,77.58535548,Pending,00:35:46,2099-06-10
COMP_00342,Power outage in Whitefield for 1 days,electricity,BESCOM,High,13.0691058,77.58521791,In Progress,14:40:26,2052-12-03
COMP_00343,Water contamination issue at Whitefield,water,BWSSB,Critical,12.98052166,77.57691553,In Progress,10:42:50,2037-01-09
COMP_00344,Road surface damaged at Koramangala,roads,BBMP Roads,High,13.06026672,77.63989843,Pending,21:43:39,2080-03-07
COMP_00345,Power outage in MG Road for 6 days,electricity,BESCOM,High,12.9313455,77.53124752,Pending,01:08:48,2020-08-12
COMP_00346,Street lights not working at Koramangala,electricity,BESCOM,High,13.00831518,77.68680952,In Progress,01:24:35,2061-11-28
COMP_00347,Overflowing dustbin at Yelahanka,garbage,BBMP Sanitation,High,13.00861302,77.68197538,Pending,06:23:08,2089-06-16
COMP_00348,Transformer issue reported at Jayanagar,electricity,BESCOM,High,12.96845054,77.69212147,Pending,08:35:26,2032-02-21
